OrderID,OrderDate,CustomerID,Region,CustomerSegment,ProductID,ProductCategory,ProductSubcategory,Quantity,UnitPrice,DiscountPercent,GrossSales,NetSales,CostOfGoodsSold,ShippingCost,DeliveryDays,ExpectedDeliveryDays,ReturnFlag,ReturnReason,FulfilmentCenter
ORD01474,17-Apr-2023,CUST1549,East,Small Business,PROD296,Electronics,Laptop,3,885,0.15,2655,2256.75,2097.751,202,5,4,0,,FC2
ORD01475,15-Nov-2025,CUST1645,North,Consumer,PROD131,Fashion,Footwear,2,1279,0,2558,2558,2034.101,235,5,6,1,,FC1
ORD01476,28-Feb-2023,CUST1794,East,Consumer,PROD101,Electronics,Laptop,2,2103,0,4206,4206,3060.008,128,3,3,0,,FC1
ORD01477,25-Mar-2024,CUST1899,East,Small Business,PROD190,Electronics,Audio,2,2973,0.05,5946,5648.7,4732.641,98,6,5,0,,FC4
ORD01478,26-Jul-2024,CUST1208,North,Corporate,PROD198,Fashion,Footwear,4,4409,0,17636,17636,12584.97,77,5,5,0,,FC3
ORD01479,21-Jul-2024,CUST1652,East,Small Business,PROD417,Fashion,Footwear,4,3934,0,15736,15736,11197.75,287,5,5,0,,FC1
ORD01480,28-Jun-2025,CUST1279,East,Consumer,PROD452,Electronics,Mobile,1,4916,0.2,4916,3932.8,2895.973,226,3,2,0,,FC4
ORD01481,6-Sep-2024,CUST1404,South,Corporate,PROD370,Electronics,Laptop,2,3019,0.05,6038,5736.1,4386.943,271,6,6,0,,FC1
ORD01482,28-Aug-2024,CUST1553,South,Corporate,PROD192,Lifestyle,Beauty,4,4576,0.3,18304,12812.8,13332.49,221,5,5,0,,FC2
ORD01483,1-Jun-2025,CUST1401,East,Corporate,PROD146,Fashion,Apparel,1,3696,0,3696,3696,2715.133,160,4,4,0,,FC1
ORD01484,7-Sep-2024,CUST1915,East,Consumer,PROD442,Fashion,Accessories,5,4172,0.15,20860,17731,16592.04,154,7,6,0,,FC3
ORD01485,15-Jun-2024,CUST1821,South,Consumer,PROD177,Electronics,Audio,3,2602,0.1,7806,7025.4,6173.587,188,6,5,0,,FC1
ORD01486,24-Nov-2023,CUST1727,South,Small Business,PROD343,Fashion,Footwear,1,1985,0,1985,1985,1166.612,239,8,6,0,,FC3
ORD01487,9-Jun-2023,CUST1837,East,Small Business,PROD357,Lifestyle,Fitness,3,3278,0.05,9834,9342.3,5059.589,103,3,2,0,,FC2
ORD01488,22-May-2025,CUST1318,North,Small Business,PROD100,Lifestyle,Home Decor,1,2968,0.4,2968,1780.8,1696.984,198,6,6,1,Size Issue,FC2
ORD01489,18-Apr-2024,CUST1184,East,Consumer,PROD164,Fashion,Apparel,5,1335,0.15,6675,5673.75,5296.259,50,5,5,1,Late Delivery,FC4
ORD01490,9-Aug-2025,CUST1637,South,Consumer,PROD100,Electronics,Audio,3,828,0.1,2484,2235.6,1251.028,238,9,6,0,,FC2
ORD01491,19-Aug-2024,CUST1928,South,Consumer,PROD489,Lifestyle,Fitness,1,4127,0.4,4127,2476.2,3297.334,212,3,2,0,,FC3
ORD01492,31-May-2023,CUST1093,South,Corporate,PROD423,Fashion,Accessories,3,1885,0.25,5655,4241.25,3020.33,117,4,4,0,,FC1
ORD01493,16-Feb-2024,CUST1435,West,Corporate,PROD312,Electronics,Laptop,2,1161,0.15,2322,1973.7,1594.583,196,4,4,0,,FC2
ORD01494,30-Jan-2025,CUST1128,South,Consumer,PROD403,Fashion,Footwear,1,4166,0.25,4166,3124.5,3193.859,276,2,2,0,,FC4
ORD01495,7-Apr-2024,CUST1230,West,Corporate,PROD126,Electronics,Laptop,2,3972,0.15,7944,6752.4,4937.179,141,3,3,1,Late Delivery,FC4
ORD01496,30-Sep-2024,CUST1984,East,Small Business,PROD353,Fashion,Accessories,5,4259,0,21295,21295,12538.39,80,4,4,0,,FC2
ORD01497,2-Dec-2025,CUST1691,South,Consumer,PROD199,Lifestyle,Home Decor,4,3856,0.3,15424,10796.8,7950.188,67,5,4,0,,FC1
ORD01498,13-Aug-2023,CUST1851,East,Consumer,PROD183,Electronics,Mobile,3,2096,0,6288,6288,3511.899,285,6,5,0,,FC3
ORD01499,24-Sep-2024,CUST1478,East,Small Business,PROD464,Fashion,Apparel,4,366,0.05,1464,1390.8,1142.471,53,5,6,0,,FC4
ORD01500,26-Aug-2025,CUST1903,North,Consumer,PROD180,Fashion,Accessories,4,1162,0.15,4648,3950.8,2711.886,239,5,6,0,,FC4
ORD01501,10-Aug-2025,CUST1765,East,Consumer,PROD458,Lifestyle,Fitness,2,4757,0.1,9514,8562.6,5798.722,50,5,5,0,,FC4
ORD01502,12-Sep-2023,CUST1965,South,Corporate,PROD303,Electronics,Laptop,5,458,0.1,2290,2061,1200.959,149,3,2,1,Size Issue,FC1
ORD01503,10-Dec-2023,CUST1656,East,Corporate,PROD329,Fashion,Apparel,3,467,0,1401,1401,909.5565,92,3,4,0,,FC1
ORD01504,6-Nov-2024,CUST1810,East,Corporate,PROD486,Lifestyle,Fitness,5,2844,0.4,14220,8532,7362.289,264,2,2,0,,FC3
ORD01505,6-Feb-2024,CUST1361,North,Consumer,PROD303,Fashion,Apparel,2,2691,0,5382,5382,2832.051,90,5,5,0,,FC3
ORD01506,4-Feb-2025,CUST1202,West,Small Business,PROD461,Fashion,Apparel,3,4543,0,13629,13629,7546.546,193,4,4,1,Damaged,FC4
ORD01507,3-Mar-2025,CUST1542,South,Corporate,PROD208,Lifestyle,Fitness,3,1054,0.2,3162,2529.6,1997.531,269,5,3,0,,FC2
ORD01508,11-Apr-2023,CUST1381,North,Small Business,PROD499,Electronics,Audio,5,2676,0.1,13380,12042,6992.304,226,2,2,0,,FC4
ORD01509,15-Mar-2024,CUST1246,South,Corporate,PROD422,Electronics,Laptop,1,3587,0.2,3587,2869.6,2746.82,260,7,6,0,,FC3
ORD01510,17-Apr-2023,CUST1200,South,Corporate,PROD104,Lifestyle,Home Decor,3,228,0.15,684,581.4,422.3356,199,6,6,0,,FC2
ORD01511,29-May-2023,CUST1156,West,Consumer,PROD179,Lifestyle,Beauty,4,2907,0,11628,11628,7113.008,281,2,2,0,,FC1
ORD01512,24-Sep-2025,CUST1837,West,Small Business,PROD404,Electronics,Mobile,1,1185,0,1185,1185,650.1425,255,4,3,1,,FC1
ORD01513,8-Jul-2023,CUST1230,North,Consumer,PROD298,Electronics,Mobile,5,1082,0.3,5410,3787,3732.534,226,2,2,0,,FC3
ORD01514,19-Nov-2025,CUST1118,East,Small Business,PROD464,Fashion,Apparel,2,817,0.15,1634,1388.9,1251.801,191,2,2,1,,FC4
ORD01515,10-Jun-2025,CUST1802,West,Small Business,PROD465,Electronics,Audio,4,4450,0.1,17800,16020,12894.96,104,6,6,0,,FC1
ORD01516,22-Nov-2025,CUST1350,West,Corporate,PROD333,Electronics,Audio,3,2598,0.05,7794,7404.3,4461.814,209,6,5,0,,FC4
ORD01517,30-Mar-2025,CUST1526,East,Consumer,PROD310,Fashion,Apparel,5,4065,0.1,20325,18292.5,15003.33,115,6,6,0,,FC4
ORD01518,16-Feb-2023,CUST1475,North,Consumer,PROD200,Lifestyle,Beauty,4,2715,0,10860,10860,6650.049,299,4,3,0,,FC2
ORD01519,9-Apr-2023,CUST1362,South,Corporate,PROD212,Lifestyle,Home Decor,1,1358,0.25,1358,1018.5,913.1638,96,3,4,0,,FC1
ORD01520,30-Nov-2025,CUST1147,North,Small Business,PROD324,Electronics,Laptop,1,3827,0,3827,3827,2592.819,54,7,4,1,Quality Issue,FC4
ORD01521,29-May-2024,CUST1953,East,Corporate,PROD370,Fashion,Apparel,1,836,0.15,836,710.6,597.102,115,7,6,0,,FC4
ORD01522,10-Aug-2023,CUST1747,North,Small Business,PROD123,Electronics,Audio,3,1480,0,4440,4440,3287.609,154,4,4,1,Size Issue,FC2
ORD01523,18-Oct-2023,CUST1533,East,Consumer,PROD256,Lifestyle,Fitness,1,2449,0.4,2449,1469.4,1538.323,94,5,5,0,,FC3
ORD01524,5-Jun-2023,CUST1385,West,Consumer,PROD254,Fashion,Apparel,5,3150,0.3,15750,11025,12225.19,175,4,4,0,,FC2
ORD01525,10-Dec-2025,CUST1784,West,Consumer,PROD224,Fashion,Footwear,4,3015,0.1,12060,10854,7644.837,100,3,3,1,Late Delivery,FC3
ORD01526,7-Mar-2023,CUST1050,North,Consumer,PROD429,Lifestyle,Home Decor,1,4787,0,4787,4787,3289.71,252,8,6,0,,FC2
ORD01527,3-Apr-2025,CUST1982,South,Small Business,PROD147,Electronics,Laptop,1,1565,0.05,1565,1486.75,1187.223,288,3,3,0,,FC1
ORD01528,23-Apr-2024,CUST1825,North,Small Business,PROD439,Electronics,Mobile,4,1819,0.15,7276,6184.6,4478.925,112,3,4,0,,FC3
ORD01529,1-Nov-2023,CUST1834,East,Corporate,PROD123,Fashion,Accessories,1,4652,0,4652,4652,2844.644,253,7,5,1,Size Issue,FC3
ORD01530,16-Dec-2023,CUST1305,North,Corporate,PROD244,Fashion,Apparel,2,3571,0.25,7142,5356.5,4824.775,121,2,2,0,,FC1
ORD01531,7-Jun-2023,CUST1163,West,Small Business,PROD448,Lifestyle,Home Decor,4,1727,0.05,6908,6562.6,3727.396,159,2,2,0,,FC1
ORD01532,21-Nov-2025,CUST1815,East,Small Business,PROD102,Lifestyle,Fitness,2,705,0,1410,1410,709.3404,160,5,4,0,,FC3
ORD01533,21-Oct-2023,CUST1650,West,Corporate,PROD266,Fashion,Apparel,3,2592,0.05,7776,7387.2,4566.729,87,7,6,0,,FC1
ORD01534,15-Nov-2023,CUST1716,East,Consumer,PROD218,Fashion,Apparel,5,284,0.1,1420,1278,939.0136,73,4,4,0,,FC3
ORD01535,1-Jun-2023,CUST1134,South,Consumer,PROD390,Electronics,Mobile,2,1852,0.1,3704,3333.6,2076.354,76,4,4,0,,FC4
ORD01536,8-Jun-2024,CUST1462,North,Consumer,PROD120,Lifestyle,Fitness,3,666,0,1998,1998,1031.233,268,4,3,0,,FC1
ORD01537,14-Oct-2025,CUST1662,East,Small Business,PROD483,Electronics,Laptop,4,2785,0.1,11140,10026,6707.572,203,8,6,0,,FC3
ORD01538,1-Sep-2024,CUST1271,West,Consumer,PROD304,Fashion,Apparel,2,2919,0.2,5838,4670.4,3352.727,201,6,6,0,,FC3
ORD01539,14-May-2024,CUST1248,East,Corporate,PROD220,Lifestyle,Beauty,3,4734,0.05,14202,13491.9,9764.103,207,3,2,0,,FC2
ORD01540,11-Oct-2024,CUST1741,North,Consumer,PROD125,Fashion,Apparel,2,3024,0,6048,6048,3733.555,184,6,6,0,,FC1
ORD01541,13-Dec-2023,CUST1271,East,Small Business,PROD104,Lifestyle,Fitness,5,251,0.2,1255,1004,958.7661,234,1,2,0,,FC4
ORD01542,8-Sep-2025,CUST1618,South,Corporate,PROD253,Electronics,Mobile,5,916,0.05,4580,4351,2687.362,205,6,6,0,,FC1
ORD01543,17-Sep-2023,CUST1637,East,Small Business,PROD399,Fashion,Accessories,4,4148,0,16592,16592,10826.68,249,3,4,0,,FC4
ORD01544,26-Oct-2023,CUST1020,North,Consumer,PROD242,Fashion,Apparel,4,1688,0.25,6752,5064,3926.969,158,3,3,0,,FC1
ORD01545,26-Jan-2024,CUST1125,West,Consumer,PROD428,Lifestyle,Beauty,5,4261,0.2,21305,17044,13746.34,95,5,4,0,,FC1
ORD01546,23-Sep-2024,CUST1927,East,Consumer,PROD188,Electronics,Audio,5,4300,0,21500,21500,15812.68,110,3,2,0,,FC4
ORD01547,26-Jan-2025,CUST1539,South,Corporate,PROD297,Lifestyle,Home Decor,5,4325,0.2,21625,17300,14381.53,106,2,2,0,,FC3
ORD01548,5-May-2024,CUST1876,South,Consumer,PROD187,Fashion,Accessories,2,3572,0.05,7144,6786.8,5269.192,218,5,2,0,,FC4
ORD01549,22-Aug-2024,CUST1749,East,Small Business,PROD172,Lifestyle,Beauty,3,4285,0.25,12855,9641.25,9667.64,223,6,5,0,,FC1
ORD01550,24-Jul-2025,CUST1797,North,Corporate,PROD471,Fashion,Footwear,4,1490,0,5960,5960,3264.725,189,5,4,0,,FC4
ORD01551,9-May-2023,CUST1623,West,Small Business,PROD214,Electronics,Audio,3,1805,0,5415,5415,3722.753,176,3,4,1,Late Delivery,FC2
ORD01552,17-Feb-2023,CUST1622,West,Consumer,PROD408,Fashion,Apparel,1,3916,0,3916,3916,3093.203,274,4,4,0,,FC2
ORD01553,6-Jun-2024,CUST1917,West,Consumer,PROD432,Lifestyle,Home Decor,3,921,0.1,2763,2486.7,2193.899,221,5,4,0,,FC4
ORD01554,24-Feb-2023,CUST1036,East,Corporate,PROD192,Lifestyle,Fitness,3,3003,0.2,9009,7207.2,6755.628,215,4,4,0,,FC1
ORD01555,21-Jul-2025,CUST1524,West,Corporate,PROD393,Lifestyle,Fitness,5,2139,0.1,10695,9625.5,7497.182,201,3,3,0,,FC3
ORD01556,22-Sep-2024,CUST1475,West,Small Business,PROD476,Lifestyle,Beauty,4,3890,0.1,15560,14004,9096.388,161,6,6,1,Size Issue,FC4
ORD01557,18-Nov-2023,CUST1432,South,Small Business,PROD476,Electronics,Audio,5,2421,0.05,12105,11499.75,7689.306,291,3,3,0,,FC1
ORD01558,8-Oct-2025,CUST1854,South,Small Business,PROD371,Fashion,Footwear,3,2160,0.3,6480,4536,4297.103,154,5,3,0,,FC1
ORD01559,15-Jan-2023,CUST1333,South,Small Business,PROD191,Lifestyle,Home Decor,3,388,0,1164,1164,668.2757,254,4,2,0,,FC1
ORD01560,29-Jun-2024,CUST1056,North,Small Business,PROD174,Lifestyle,Home Decor,3,2417,0,7251,7251,4944.74,77,2,2,0,,FC3
ORD01561,26-Apr-2023,CUST1047,North,Consumer,PROD463,Fashion,Accessories,3,1418,0.1,4254,3828.6,3263.239,75,6,3,0,,FC4
ORD01562,17-Apr-2023,CUST1058,South,Small Business,PROD358,Electronics,Audio,5,4124,0,20620,20620,11694.49,214,7,6,1,Size Issue,FC1
ORD01563,24-Jun-2024,CUST1480,East,Small Business,PROD408,Fashion,Accessories,2,4017,0.4,8034,4820.4,5405.677,284,8,6,0,,FC3
ORD01564,1-Sep-2025,CUST1396,North,Consumer,PROD259,Lifestyle,Fitness,3,1786,0.4,5358,3214.8,3714.157,134,5,6,0,,FC3
ORD01565,29-Oct-2024,CUST1374,West,Consumer,PROD121,Electronics,Mobile,3,2949,0.05,8847,8404.65,5379.704,175,4,5,1,,FC2
ORD01566,3-Sep-2023,CUST1624,West,Consumer,PROD427,Lifestyle,Beauty,2,3096,0.3,6192,4334.4,4216.234,269,6,6,0,,FC3
ORD01567,26-Dec-2025,CUST1866,West,Small Business,PROD105,Electronics,Laptop,1,2711,0,2711,2711,1983.53,107,5,5,0,,FC2
ORD01568,23-Dec-2024,CUST1777,North,Consumer,PROD206,Lifestyle,Beauty,3,1263,0,3789,3789,2049.46,89,5,5,0,,FC2
ORD01569,27-Apr-2023,CUST1475,West,Corporate,PROD471,Lifestyle,Fitness,5,4185,0.25,20925,15693.75,16523.78,95,4,3,0,,FC2
ORD01570,5-Aug-2023,CUST1698,South,Consumer,PROD120,Electronics,Audio,2,432,0.5,864,432,652.0346,117,6,5,0,,FC2
ORD01571,11-Jul-2024,CUST1648,West,Corporate,PROD384,Electronics,Laptop,5,3125,0.05,15625,14843.75,11541.76,176,6,3,0,,FC1
ORD01572,14-Apr-2024,CUST1813,North,Consumer,PROD345,Lifestyle,Fitness,3,2174,0.05,6522,6195.9,4962.799,195,5,5,0,,FC4
ORD01573,23-Jun-2024,CUST1488,West,Consumer,PROD256,Electronics,Laptop,3,4011,0,12033,12033,8772.517,56,2,2,1,Size Issue,FC2
ORD01574,12-Jul-2023,CUST1036,North,Corporate,PROD252,Fashion,Apparel,1,3966,0.25,3966,2974.5,2200.495,268,3,3,0,,FC2
ORD01575,19-May-2023,CUST1208,South,Small Business,PROD150,Fashion,Accessories,3,2405,0.25,7215,5411.25,4106.632,269,4,4,0,,FC4
ORD01576,14-Mar-2024,CUST1086,East,Small Business,PROD132,Lifestyle,Beauty,3,4920,0,14760,14760,7836.146,175,5,5,0,,FC1
ORD01577,12-Feb-2025,CUST1029,North,Consumer,PROD446,Fashion,Accessories,2,2740,0.1,5480,4932,3682.959,181,5,2,0,,FC4
ORD01578,10-Mar-2024,CUST1622,South,Corporate,PROD499,Lifestyle,Beauty,1,2168,0.25,2168,1626,1509.914,293,7,6,0,,FC3
ORD01579,4-Jan-2025,CUST1530,North,Corporate,PROD314,Electronics,Audio,2,4320,0.1,8640,7776,6430.043,139,3,4,0,,FC4
ORD01580,22-Feb-2023,CUST1203,East,Small Business,PROD393,Fashion,Accessories,5,2375,0.1,11875,10687.5,9092.528,148,2,2,0,,FC1
ORD01581,14-Oct-2024,CUST1509,North,Consumer,PROD304,Lifestyle,Fitness,3,3359,0.2,10077,8061.6,6171.89,150,6,6,1,Quality Issue,FC2
ORD01582,7-Apr-2025,CUST1838,East,Small Business,PROD166,Electronics,Laptop,3,1495,0.25,4485,3363.75,2364.092,166,6,6,0,,FC2
ORD01583,18-Aug-2023,CUST1330,South,Small Business,PROD345,Electronics,Laptop,4,2149,0.2,8596,6876.8,6308.384,215,3,3,0,,FC3
ORD01584,17-Aug-2023,CUST1887,West,Consumer,PROD164,Electronics,Mobile,2,1439,0.25,2878,2158.5,2065.673,206,5,5,0,,FC4
ORD01585,14-Jul-2023,CUST1260,West,Corporate,PROD482,Electronics,Audio,1,3382,0.5,3382,1691,2530.889,202,3,3,0,,FC1
ORD01586,6-Oct-2025,CUST1139,North,Corporate,PROD374,Electronics,Laptop,2,2469,0,4938,4938,3217.147,116,4,2,0,,FC2
ORD01587,25-Jul-2023,CUST1815,South,Consumer,PROD319,Lifestyle,Home Decor,4,1567,0.4,6268,3760.8,3586.139,257,4,4,0,,FC3
ORD01588,10-Aug-2023,CUST1216,East,Consumer,PROD324,Lifestyle,Home Decor,3,2865,0.25,8595,6446.25,6838.602,136,5,5,0,,FC4
ORD01589,16-Mar-2025,CUST1378,South,Small Business,PROD330,Electronics,Mobile,5,817,0,4085,4085,2599.963,56,4,4,0,,FC1
ORD01590,28-Nov-2023,CUST1174,North,Consumer,PROD324,Fashion,Apparel,5,2727,0.15,13635,11589.75,8896.607,174,8,6,1,Damaged,FC4
ORD01591,29-Jul-2024,CUST1218,North,Consumer,PROD153,Lifestyle,Fitness,4,1562,0,6248,6248,3516.055,80,6,6,0,,FC1
ORD01592,21-Nov-2025,CUST1258,South,Consumer,PROD479,Fashion,Footwear,3,937,0.15,2811,2389.35,2096.404,295,3,3,1,,FC2
ORD01593,19-Dec-2023,CUST1962,East,Small Business,PROD446,Electronics,Audio,2,1415,0.25,2830,2122.5,1654.92,295,6,6,0,,FC1
ORD01594,18-Aug-2024,CUST1132,East,Small Business,PROD296,Fashion,Apparel,3,2296,0.25,6888,5166,5249.945,153,6,4,0,,FC3
ORD01595,7-May-2025,CUST1678,North,Corporate,PROD482,Fashion,Footwear,2,562,0.25,1124,843,792.7599,279,9,6,0,,FC1
ORD01596,7-Mar-2025,CUST1769,South,Small Business,PROD162,Electronics,Audio,5,1989,0,9945,9945,7746.951,240,2,2,0,,FC1
ORD01597,23-Apr-2025,CUST1266,South,Consumer,PROD425,Electronics,Audio,3,2807,0.15,8421,7157.85,5136.518,109,5,5,0,,FC1
ORD01598,11-Jan-2024,CUST1714,West,Small Business,PROD281,Fashion,Apparel,3,2879,0,8637,8637,4953.628,205,4,5,0,,FC3
ORD01599,15-Jul-2023,CUST1476,South,Small Business,PROD121,Lifestyle,Fitness,3,3507,0.05,10521,9994.95,7490.286,191,3,3,0,,FC3
ORD01600,20-Apr-2025,CUST1342,North,Consumer,PROD465,Lifestyle,Fitness,3,1414,0,4242,4242,2710.016,136,6,5,0,,FC3
ORD01601,4-May-2024,CUST1551,South,Consumer,PROD459,Fashion,Footwear,5,1086,0.3,5430,3801,3808.919,66,3,3,0,,FC1
ORD01602,21-Nov-2023,CUST1260,West,Small Business,PROD380,Electronics,Mobile,1,1699,0.3,1699,1189.3,1343.158,104,7,5,0,,FC2
ORD01603,27-Jan-2023,CUST1230,North,Small Business,PROD290,Lifestyle,Beauty,2,4207,0.1,8414,7572.6,6609.628,250,6,4,1,Quality Issue,FC2
ORD01604,16-May-2025,CUST1648,East,Corporate,PROD205,Electronics,Audio,5,3973,0.2,19865,15892,12953.6,224,4,3,1,,FC1
ORD01605,28-Dec-2024,CUST1215,South,Small Business,PROD113,Fashion,Accessories,5,4365,0.25,21825,16368.75,12967.78,78,7,5,0,,FC3
ORD01606,21-Jun-2023,CUST1505,North,Small Business,PROD109,Fashion,Accessories,4,2309,0,9236,9236,5434.644,281,8,5,0,,FC1
ORD01607,16-Oct-2025,CUST1893,South,Corporate,PROD182,Electronics,Audio,2,4312,0.2,8624,6899.2,6554.343,119,4,4,0,,FC1
ORD01608,3-May-2023,CUST1698,East,Corporate,PROD131,Lifestyle,Home Decor,3,1239,0.1,3717,3345.3,2622.579,228,8,6,0,,FC4
ORD01609,2-May-2025,CUST1767,South,Consumer,PROD175,Fashion,Footwear,5,2379,0,11895,11895,6284.826,297,6,6,0,,FC3
ORD01610,20-Feb-2024,CUST1924,North,Corporate,PROD353,Electronics,Audio,5,3346,0.4,16730,10038,9165.236,182,6,6,0,,FC4
ORD01611,31-Oct-2025,CUST1224,West,Consumer,PROD116,Lifestyle,Home Decor,1,2216,0,2216,2216,1477.15,186,3,4,0,,FC1
ORD01612,23-Mar-2024,CUST1527,South,Corporate,PROD499,Fashion,Apparel,5,4509,0.25,22545,16908.75,11976.75,218,6,6,0,,FC1
ORD01613,26-May-2025,CUST1431,South,Consumer,PROD307,Fashion,Apparel,1,4861,0.1,4861,4374.9,2659.24,167,3,3,0,,FC1
ORD01614,26-Feb-2023,CUST1865,East,Consumer,PROD249,Electronics,Mobile,2,1100,0,2200,2200,1172.378,110,6,6,0,,FC4
ORD01615,21-Dec-2024,CUST1942,South,Corporate,PROD357,Electronics,Laptop,5,850,0.05,4250,4037.5,2172.313,172,8,5,0,,FC1
ORD01616,30-Sep-2025,CUST1181,South,Corporate,PROD454,Lifestyle,Home Decor,3,760,0.25,2280,1710,1565.362,285,5,5,0,,FC4
ORD01617,4-Jul-2024,CUST1712,East,Consumer,PROD484,Fashion,Footwear,5,4606,0.5,23030,11515,16305.44,275,4,4,0,,FC2
ORD01618,6-Feb-2024,CUST1029,North,Small Business,PROD398,Electronics,Laptop,3,2340,0.2,7020,5616,5002.231,121,3,3,1,Size Issue,FC4
ORD01619,14-Jul-2023,CUST1253,North,Small Business,PROD158,Electronics,Audio,3,2367,0,7101,7101,4715.609,86,7,4,0,,FC4
ORD01620,5-Aug-2023,CUST1127,West,Consumer,PROD458,Fashion,Apparel,4,3928,0.25,15712,11784,9522.509,261,7,6,0,,FC1
ORD01621,29-Jul-2025,CUST1529,East,Consumer,PROD383,Lifestyle,Home Decor,4,3313,0.1,13252,11926.8,9347.65,151,5,2,1,Quality Issue,FC2
ORD01622,1-Oct-2024,CUST1305,North,Small Business,PROD415,Lifestyle,Beauty,5,318,0.15,1590,1351.5,834.6064,202,5,5,0,,FC1
ORD01623,26-May-2025,CUST1537,West,Corporate,PROD288,Electronics,Audio,2,2641,0.2,5282,4225.6,2746.283,230,8,6,0,,FC3
ORD01624,24-Aug-2023,CUST1558,South,Consumer,PROD293,Lifestyle,Fitness,5,1599,0.5,7995,3997.5,4756.535,289,5,5,0,,FC1
ORD01625,22-Aug-2025,CUST1522,West,Small Business,PROD317,Fashion,Footwear,1,4197,0.05,4197,3987.15,3165.488,102,6,6,0,,FC1
ORD01626,23-Feb-2023,CUST1710,South,Corporate,PROD355,Fashion,Apparel,4,3842,0,15368,15368,11670.73,65,4,4,0,,FC2
ORD01627,27-May-2023,CUST1504,East,Consumer,PROD414,Fashion,Accessories,5,3735,0,18675,18675,9934.372,183,7,6,0,,FC1
ORD01628,23-Oct-2023,CUST1660,West,Small Business,PROD343,Lifestyle,Home Decor,1,4371,0.15,4371,3715.35,2538.489,173,9,6,0,,FC3
ORD01629,1-Jul-2025,CUST1841,North,Corporate,PROD466,Lifestyle,Home Decor,4,2689,0.25,10756,8067,8294.156,100,3,3,0,,FC4
ORD01630,16-Jul-2023,CUST1226,East,Corporate,PROD110,Fashion,Apparel,2,4160,0,8320,8320,5836.918,54,5,3,0,,FC2
ORD01631,30-Apr-2024,CUST1751,West,Consumer,PROD472,Lifestyle,Fitness,2,1405,0,2810,2810,1846.097,227,5,5,0,,FC3
ORD01632,27-Aug-2024,CUST1347,East,Corporate,PROD240,Lifestyle,Fitness,4,3933,0,15732,15732,11379.78,276,6,6,0,,FC3
ORD01633,1-May-2023,CUST1160,East,Small Business,PROD254,Lifestyle,Beauty,5,1353,0.3,6765,4735.5,3800.251,106,5,4,0,,FC3
ORD01634,26-Jul-2024,CUST1658,South,Consumer,PROD226,Lifestyle,Beauty,3,1995,0.05,5985,5685.75,4363.265,282,3,2,0,,FC3
ORD01635,7-Nov-2025,CUST1217,South,Small Business,PROD407,Fashion,Apparel,2,1712,0.25,3424,2568,2471.114,218,2,2,0,,FC4
ORD01636,14-Apr-2024,CUST1678,East,Corporate,PROD106,Lifestyle,Beauty,5,1455,0.4,7275,4365,4079.158,172,4,2,0,,FC4
ORD01637,20-Dec-2025,CUST1556,North,Consumer,PROD352,Electronics,Laptop,5,3132,0.3,15660,10962,11699.05,103,3,3,0,,FC1
ORD01638,7-Sep-2025,CUST1018,West,Small Business,PROD109,Lifestyle,Beauty,3,614,0.3,1842,1289.4,1173.724,239,5,5,0,,FC3
ORD01639,11-Sep-2025,CUST1508,East,Consumer,PROD400,Electronics,Audio,2,2612,0,5224,5224,3468.12,97,4,4,0,,FC4
ORD01640,1-Jan-2024,CUST1645,South,Consumer,PROD472,Fashion,Apparel,1,206,0.3,206,144.2,142.6179,159,4,5,0,,FC1
ORD01641,21-Sep-2025,CUST1906,West,Consumer,PROD319,Fashion,Apparel,5,1799,0.05,8995,8545.25,6054.851,154,3,3,0,,FC4
ORD01642,27-Jan-2024,CUST1616,North,Consumer,PROD480,Fashion,Accessories,4,1408,0.4,5632,3379.2,3195.001,181,4,4,0,,FC4
ORD01643,21-Sep-2023,CUST1445,South,Small Business,PROD485,Electronics,Mobile,3,3510,0,10530,10530,6515.176,224,3,4,0,,FC1
ORD01644,28-Mar-2023,CUST1395,East,Consumer,PROD396,Fashion,Footwear,5,4702,0.15,23510,19983.5,16561.83,249,6,5,0,,FC4
ORD01645,20-Jul-2025,CUST1130,North,Consumer,PROD475,Electronics,Mobile,4,2745,0,10980,10980,6163.898,64,3,4,0,,FC1
ORD01646,24-Oct-2023,CUST1036,North,Consumer,PROD487,Electronics,Laptop,4,662,0.2,2648,2118.4,1887.168,253,4,4,0,,FC4
ORD01647,11-Oct-2025,CUST1804,West,Corporate,PROD311,Lifestyle,Beauty,5,3346,0,16730,16730,11904.86,200,5,5,0,,FC4
ORD01648,13-Feb-2025,CUST1780,North,Corporate,PROD276,Lifestyle,Fitness,5,385,0.25,1925,1443.75,1222.297,295,6,6,0,,FC2
ORD01649,24-Nov-2025,CUST1979,South,Corporate,PROD399,Fashion,Accessories,5,1100,0.1,5500,4950,4308.363,230,6,5,0,,FC3
ORD01650,9-Nov-2025,CUST1693,North,Small Business,PROD439,Fashion,Accessories,3,2196,0.3,6588,4611.6,3625.437,141,3,2,0,,FC2
ORD01651,22-Aug-2025,CUST1540,East,Corporate,PROD350,Electronics,Audio,5,1474,0.4,7370,4422,4648.55,131,5,5,0,,FC3
ORD01652,14-Jul-2024,CUST1965,East,Small Business,PROD184,Fashion,Apparel,2,962,0.15,1924,1635.4,1451.834,244,2,2,0,,FC3
